user_id,event_date,event_name
U00764,2026-01-23,trial_start
U00765,2025-10-06,signup
U00765,2025-10-06,onboarding_complete
U00766,2025-12-22,signup
U00766,2025-12-22,onboarding_complete
U00766,2025-12-29,subscribe
U00767,2025-11-21,signup
U00767,2025-11-22,onboarding_complete
U00767,2025-11-22,trial_start
U00768,2025-10-28,signup
U00768,2025-10-28,onboarding_complete
U00769,2025-08-26,signup
U00769,2025-08-26,onboarding_complete
U00769,2025-09-21,subscribe
U00770,2025-10-09,signup
U00770,2025-10-09,onboarding_complete
U00771,2025-11-28,signup
U00772,2026-01-29,signup
U00772,2026-01-29,onboarding_complete
U00772,2026-02-02,trial_start
U00772,2026-02-10,trial_end_no_sub
U00773,2025-08-01,signup
U00773,2025-08-02,onboarding_complete
U00774,2025-12-11,signup
U00774,2025-12-12,onboarding_complete
U00774,2025-12-15,trial_start
U00774,2025-12-22,trial_end_no_sub
U00775,2026-01-03,signup
U00775,2026-01-04,onboarding_complete
U00776,2026-01-23,signup
U00776,2026-01-24,onboarding_complete
U00777,2025-10-17,signup
U00778,2025-08-22,signup
U00778,2025-08-23,onboarding_complete
U00778,2025-09-18,subscribe
U00779,2025-09-19,signup
U00779,2025-09-19,onboarding_complete
U00779,2025-10-08,subscribe
U00780,2026-01-04,signup
U00780,2026-01-09,subscribe
U00781,2026-01-09,signup
U00781,2026-01-10,onboarding_complete
U00782,2025-11-26,signup
U00782,2025-11-26,onboarding_complete
U00783,2025-08-23,signup
U00783,2025-08-24,onboarding_complete
U00783,2025-08-26,trial_start
U00783,2025-09-05,trial_end_no_sub
U00784,2025-08-23,signup
U00785,2025-10-27,signup
U00785,2025-10-27,onboarding_complete
U00785,2025-11-16,subscribe
U00786,2025-11-17,signup
U00787,2025-08-06,signup
U00787,2025-08-07,onboarding_complete
U00788,2025-12-05,signup
U00788,2025-12-06,onboarding_complete
U00789,2025-11-09,signup
U00789,2025-11-09,onboarding_complete
U00790,2025-08-03,signup
U00790,2025-08-04,onboarding_complete
U00790,2025-08-11,subscribe
U00791,2025-08-18,signup
U00791,2025-08-19,onboarding_complete
U00792,2025-10-23,signup
U00792,2025-10-24,onboarding_complete
U00793,2025-12-11,signup
U00793,2025-12-12,onboarding_complete
U00794,2025-12-30,signup
U00795,2025-10-19,signup
U00796,2025-09-24,signup
U00796,2025-09-24,onboarding_complete
U00796,2025-10-18,subscribe
U00797,2026-01-26,signup
U00797,2026-01-27,onboarding_complete
U00797,2026-01-30,subscribe
U00798,2025-10-24,signup
U00798,2025-10-25,onboarding_complete
U00798,2025-11-06,subscribe
U00799,2025-09-28,signup
U00800,2025-10-21,signup
U00800,2025-10-21,onboarding_complete
U00800,2025-10-23,trial_start
U00800,2025-11-13,subscribe
U00801,2025-08-03,signup
U00802,2025-09-25,signup
U00802,2025-09-26,onboarding_complete
U00802,2025-10-10,subscribe
U00803,2025-11-03,signup
U00803,2025-11-04,onboarding_complete
U00804,2026-01-16,signup
U00805,2025-12-14,signup
U00805,2025-12-15,onboarding_complete
U00806,2025-12-22,signup
U00806,2025-12-23,onboarding_complete
U00807,2025-11-09,signup
U00807,2025-11-10,onboarding_complete
U00808,2025-08-21,signup
U00808,2025-08-21,onboarding_complete
U00809,2025-10-11,signup
U00809,2025-10-12,onboarding_complete
U00809,2025-10-14,trial_start
U00809,2025-10-20,trial_end_no_sub
U00810,2026-01-31,signup
U00810,2026-02-01,onboarding_complete
U00811,2025-08-09,signup
U00811,2025-08-10,onboarding_complete
U00812,2026-01-09,signup
U00812,2026-01-26,subscribe
U00813,2025-12-04,signup
U00813,2025-12-04,onboarding_complete
U00814,2025-09-22,signup
U00814,2025-09-23,onboarding_complete
U00815,2025-12-22,signup
U00815,2025-12-22,onboarding_complete
U00815,2025-12-23,trial_start
U00815,2026-01-01,trial_end_no_sub
U00816,2026-01-01,signup
U00816,2026-01-02,onboarding_complete
U00817,2025-08-08,signup
U00817,2025-08-09,onboarding_complete
U00817,2025-08-12,subscribe
U00818,2025-08-20,signup
U00819,2025-12-01,signup
U00819,2025-12-01,onboarding_complete
U00820,2026-01-31,signup
U00820,2026-01-31,onboarding_complete
U00821,2025-08-05,signup
U00822,2025-12-01,signup
U00823,2025-08-26,signup
U00823,2025-08-26,onboarding_complete
U00823,2025-08-30,trial_start
U00823,2025-09-05,trial_end_no_sub
U00824,2025-11-28,signup
U00824,2025-11-28,onboarding_complete
U00825,2025-11-23,signup
U00826,2025-08-17,signup
U00826,2025-08-18,onboarding_complete
U00826,2025-08-21,trial_start
U00827,2025-12-04,signup
U00828,2026-01-13,signup
U00828,2026-01-14,onboarding_complete
U00829,2026-01-06,signup
U00830,2025-08-06,signup
U00830,2025-08-06,onboarding_complete
U00831,2025-09-15,signup
U00831,2025-09-16,onboarding_complete
U00832,2025-09-14,signup
U00832,2025-09-15,onboarding_complete
U00833,2025-10-23,signup
U00833,2025-10-23,onboarding_complete
U00834,2025-08-27,signup
U00834,2025-08-27,onboarding_complete
U00835,2026-01-05,signup
U00835,2026-01-05,onboarding_complete
U00836,2025-12-21,signup
U00836,2025-12-21,onboarding_complete
U00837,2025-12-27,signup
U00837,2025-12-28,onboarding_complete
U00838,2025-09-06,signup
U00839,2025-08-03,signup
U00839,2025-08-03,onboarding_complete
U00840,2026-01-15,signup
U00840,2026-01-16,onboarding_complete
U00841,2025-09-23,signup
U00841,2025-09-23,onboarding_complete
U00842,2025-11-29,signup
U00842,2025-11-30,onboarding_complete
U00843,2026-01-15,signup
U00843,2026-01-15,onboarding_complete
U00844,2025-08-07,signup
U00844,2025-08-07,onboarding_complete
U00845,2025-08-02,signup
U00845,2025-08-03,onboarding_complete
U00845,2025-08-06,trial_start
U00845,2025-08-10,trial_end_no_sub
U00846,2025-08-01,signup
U00846,2025-08-01,onboarding_complete
U00847,2025-08-29,signup
U00848,2025-08-10,signup
U00848,2025-09-08,subscribe
U00849,2025-12-29,signup
U00849,2025-12-29,onboarding_complete
U00850,2025-11-20,signup
U00851,2026-01-28,signup
U00851,2026-01-29,onboarding_complete
U00852,2025-12-26,signup
U00852,2025-12-26,onboarding_complete
U00853,2026-01-25,signup
U00853,2026-01-25,onboarding_complete
U00854,2025-09-13,signup
U00854,2025-09-14,onboarding_complete
U00854,2025-09-16,trial_start
U00854,2025-09-23,trial_end_no_sub
U00855,2025-09-22,signup
U00855,2025-09-23,onboarding_complete
U00856,2026-01-04,signup
U00856,2026-01-04,onboarding_complete
U00857,2025-09-15,signup
U00858,2025-08-11,signup
U00858,2025-08-12,onboarding_complete
U00859,2025-12-02,signup
U00859,2025-12-28,subscribe
U00860,2025-12-26,signup
U00860,2025-12-27,onboarding_complete
U00861,2026-01-26,signup
U00861,2026-01-26,onboarding_complete
U00861,2026-01-29,trial_start
U00861,2026-02-06,trial_end_no_sub
U00862,2026-01-18,signup
U00863,2025-08-23,signup
U00863,2025-08-23,onboarding_complete
U00863,2025-08-24,trial_start
U00863,2025-08-31,trial_end_no_sub
U00864,2025-12-21,signup
U00864,2025-12-21,onboarding_complete
U00864,2025-12-28,subscribe
U00865,2026-01-03,signup
U00865,2026-01-04,onboarding_complete
U00866,2025-12-07,signup
U00866,2025-12-08,onboarding_complete
U00866,2025-12-21,subscribe
U00867,2025-12-29,signup
U00867,2025-12-29,onboarding_complete
U00868,2026-01-02,signup
U00868,2026-01-02,onboarding_complete
U00869,2025-10-22,signup
U00869,2025-10-22,onboarding_complete
U00870,2025-08-08,signup
U00870,2025-08-09,onboarding_complete
U00871,2025-10-23,signup
U00871,2025-10-23,onboarding_complete
U00871,2025-10-25,trial_start
U00871,2025-11-02,trial_end_no_sub
U00872,2025-09-07,signup
U00873,2025-08-21,signup
U00873,2025-08-21,onboarding_complete
U00874,2025-08-23,signup
U00874,2025-08-23,onboarding_complete
U00875,2025-12-07,signup
U00875,2025-12-07,onboarding_complete
U00876,2025-11-01,signup
U00876,2025-11-01,onboarding_complete
U00877,2025-11-08,signup
U00878,2025-12-16,signup
U00878,2025-12-17,onboarding_complete
U00879,2025-11-09,signup
U00879,2025-12-05,subscribe
U00880,2025-11-24,signup
U00880,2025-11-24,onboarding_complete
U00881,2025-08-16,signup
U00881,2025-08-17,onboarding_complete
U00882,2026-01-04,signup
U00883,2025-10-22,signup
U00884,2025-08-29,signup
U00885,2025-12-28,signup
U00885,2025-12-29,onboarding_complete
U00885,2026-01-01,trial_start
U00885,2026-01-09,trial_end_no_sub
U00886,2025-12-14,signup
U00886,2025-12-28,subscribe
U00887,2025-08-10,signup
U00887,2025-08-10,onboarding_complete
U00888,2025-09-05,signup
U00888,2025-10-02,subscribe
U00889,2025-08-03,signup
U00890,2025-09-19,signup
U00890,2025-09-19,onboarding_complete
U00891,2025-08-19,signup
U00891,2025-08-19,onboarding_complete
U00891,2025-08-30,subscribe
U00892,2025-12-09,signup
U00892,2025-12-09,onboarding_complete
U00893,2025-11-05,signup
U00893,2025-11-05,onboarding_complete
U00893,2025-11-08,trial_start
U00893,2025-11-17,trial_end_no_sub
U00894,2026-01-28,signup
U00894,2026-01-29,onboarding_complete
U00894,2026-01-30,trial_start
U00895,2025-12-16,signup
U00895,2025-12-31,subscribe
U00896,2025-11-21,signup
U00896,2025-11-21,onboarding_complete
U00896,2025-11-28,subscribe
U00897,2025-11-02,signup
U00897,2025-11-02,onboarding_complete
U00898,2025-08-11,signup
U00898,2025-08-12,onboarding_complete
U00899,2025-08-13,signup
U00899,2025-08-14,onboarding_complete
U00899,2025-08-22,subscribe
U00900,2025-11-22,signup
U00900,2025-11-22,onboarding_complete
U00901,2025-08-01,signup
U00901,2025-08-01,onboarding_complete
U00901,2025-08-05,trial_start
U00902,2025-08-08,signup
U00902,2025-08-08,onboarding_complete
U00903,2025-09-10,signup
U00903,2025-09-11,onboarding_complete
U00904,2026-01-10,signup
U00904,2026-01-11,onboarding_complete
U00905,2025-10-24,signup
U00905,2025-10-25,onboarding_complete
U00906,2025-12-09,signup
U00906,2025-12-09,onboarding_complete
U00907,2025-10-15,signup
U00907,2025-10-15,onboarding_complete
U00908,2025-09-01,signup
U00908,2025-09-01,onboarding_complete
U00909,2025-10-08,signup
U00909,2025-10-08,onboarding_complete
U00909,2025-10-09,trial_start
U00910,2025-08-17,signup
U00911,2025-12-20,signup
U00911,2025-12-21,onboarding_complete
U00912,2025-09-03,signup
U00912,2025-09-04,onboarding_complete
U00913,2025-10-09,signup
U00913,2025-10-09,onboarding_complete
U00913,2025-10-29,subscribe
U00914,2026-01-28,signup
U00914,2026-01-29,onboarding_complete
U00915,2025-11-17,signup
U00915,2025-11-17,onboarding_complete
U00915,2025-12-05,subscribe
U00916,2025-10-24,signup
U00916,2025-10-24,onboarding_complete
U00916,2025-10-27,trial_start
U00916,2025-11-08,trial_end_no_sub
U00917,2025-11-08,signup
U00917,2025-11-09,onboarding_complete
U00918,2025-12-23,signup
U00918,2025-12-23,onboarding_complete
U00919,2025-09-16,signup
U00919,2025-09-17,onboarding_complete
U00920,2025-11-26,signup
U00921,2026-01-08,signup
U00922,2025-11-14,signup
U00922,2025-11-15,onboarding_complete
U00923,2025-10-22,signup
U00923,2025-10-22,onboarding_complete
U00924,2025-08-27,signup
U00924,2025-08-28,onboarding_complete
U00924,2025-09-07,subscribe
U00925,2025-09-15,signup
U00926,2026-01-22,signup
U00927,2025-11-08,signup
U00927,2025-11-09,onboarding_complete
U00927,2025-12-03,subscribe
U00928,2025-09-25,signup
U00929,2025-10-16,signup
U00929,2025-10-16,onboarding_complete
U00929,2025-10-18,trial_start
U00929,2025-10-24,trial_end_no_sub
U00930,2025-11-15,signup
U00930,2025-11-16,onboarding_complete
U00931,2025-11-07,signup
U00932,2025-12-07,signup
U00933,2025-09-17,signup
U00933,2025-09-17,onboarding_complete
U00934,2025-11-28,signup
U00934,2025-11-28,onboarding_complete
U00935,2025-10-21,signup
U00935,2025-10-21,onboarding_complete
U00936,2026-01-21,signup
U00937,2025-08-30,signup
U00937,2025-08-31,onboarding_complete
U00938,2025-08-28,signup
U00938,2025-08-28,onboarding_complete
U00938,2025-08-29,trial_start
U00938,2025-09-08,subscribe
U00939,2025-10-24,signup
U00939,2025-10-24,onboarding_complete
U00940,2025-11-02,signup
U00940,2025-11-02,onboarding_complete
U00940,2025-11-05,trial_start
U00940,2025-11-15,trial_end_no_sub
U00941,2025-12-06,signup
U00941,2025-12-07,onboarding_complete
U00942,2025-10-14,signup
U00942,2025-10-14,onboarding_complete
U00943,2026-01-16,signup
U00943,2026-01-17,onboarding_complete
U00944,2025-10-27,signup
U00944,2025-10-28,onboarding_complete
U00945,2025-08-24,signup
U00945,2025-09-05,subscribe
U00946,2025-08-22,signup
U00947,2026-01-27,signup
U00947,2026-01-27,onboarding_complete
U00948,2025-08-25,signup
U00948,2025-08-26,onboarding_complete
U00949,2026-01-22,signup
U00949,2026-01-22,onboarding_complete
U00950,2025-09-21,signup
U00950,2025-09-22,onboarding_complete
U00950,2025-09-22,trial_start
U00950,2025-10-03,trial_end_no_sub
U00951,2025-08-18,signup
U00951,2025-08-19,onboarding_complete
U00952,2025-09-26,signup
U00952,2025-09-26,onboarding_complete
U00953,2025-11-22,signup
U00953,2025-11-22,onboarding_complete
U00954,2025-10-18,signup
U00954,2025-10-18,onboarding_complete
U00955,2025-12-23,signup
U00955,2025-12-24,onboarding_complete
U00955,2025-12-27,trial_start
U00955,2026-01-07,subscribe
U00956,2025-11-21,signup
U00956,2025-11-21,onboarding_complete
U00957,2025-10-13,signup
U00957,2025-10-14,onboarding_complete
U00958,2025-11-25,signup
U00958,2025-11-25,onboarding_complete
U00959,2026-01-26,signup
U00960,2025-10-15,signup
U00960,2025-10-15,onboarding_complete
U00960,2025-10-25,subscribe
U00961,2025-08-29,signup
U00961,2025-08-29,onboarding_complete
U00961,2025-09-02,trial_start
U00962,2025-10-15,signup
U00962,2025-10-16,onboarding_complete
U00962,2025-10-21,subscribe
U00963,2026-01-02,signup
U00963,2026-01-03,onboarding_complete
U00963,2026-01-05,trial_start
U00963,2026-01-14,trial_end_no_sub
U00964,2025-09-10,signup
U00964,2025-09-11,onboarding_complete
U00965,2026-01-22,signup
U00965,2026-01-22,onboarding_complete
U00966,2025-11-17,signup
U00967,2025-11-19,signup
U00968,2025-09-28,signup
U00969,2026-01-17,signup
U00969,2026-01-18,onboarding_complete
U00970,2025-08-07,signup
U00970,2025-08-07,onboarding_complete
U00970,2025-08-11,trial_start
U00970,2025-08-20,subscribe
U00971,2025-09-24,signup
U00971,2025-09-24,onboarding_complete
U00972,2025-10-16,signup
U00972,2025-10-17,onboarding_complete
U00972,2025-10-18,trial_start
U00973,2025-10-27,signup
U00973,2025-10-27,onboarding_complete
U00974,2025-10-27,signup
U00974,2025-10-28,onboarding_complete
U00975,2025-08-28,signup
U00975,2025-08-28,onboarding_complete
U00976,2025-09-11,signup
U00976,2025-09-11,onboarding_complete
U00976,2025-10-09,subscribe
U00977,2025-08-18,signup
U00978,2025-11-14,signup
U00979,2025-10-04,signup
U00979,2025-10-04,onboarding_complete
U00979,2025-10-25,subscribe
U00980,2025-11-13,signup
U00980,2025-11-13,onboarding_complete
U00981,2025-11-17,signup
U00982,2025-12-08,signup
U00982,2025-12-09,onboarding_complete
U00982,2025-12-10,trial_start
U00983,2025-11-09,signup
U00983,2025-11-10,onboarding_complete
U00984,2025-11-28,signup
U00985,2025-11-17,signup
U00985,2025-11-17,onboarding_complete
U00985,2025-11-19,trial_start
U00985,2025-12-02,subscribe
U00986,2025-11-29,signup
U00987,2025-11-22,signup
U00987,2025-11-23,onboarding_complete
U00987,2025-11-23,trial_start
U00987,2025-12-05,trial_end_no_sub
U00988,2025-09-28,signup
U00988,2025-10-23,subscribe
U00989,2025-09-15,signup
U00989,2025-09-15,onboarding_complete
U00990,2025-12-23,signup
U00990,2025-12-24,onboarding_complete
U00991,2025-10-03,signup
U00991,2025-10-03,onboarding_complete
U00991,2025-10-05,trial_start
U00991,2025-10-15,subscribe
U00992,2025-11-10,signup
U00992,2025-11-23,subscribe
U00993,2025-09-06,signup
U00993,2025-09-06,onboarding_complete
U00994,2025-10-19,signup
U00994,2025-10-19,onboarding_complete
U00995,2025-11-06,signup
U00995,2025-11-06,onboarding_complete
U00996,2025-11-24,signup
U00997,2025-11-05,signup
U00998,2025-10-06,signup
U00999,2026-01-24,signup
U00999,2026-01-25,onboarding_complete
U01000,2025-11-03,signup
U01001,2025-12-27,signup
U01001,2025-12-27,onboarding_complete
U01001,2025-12-31,subscribe
U01002,2025-12-14,signup
U01003,2025-11-11,signup
U01003,2025-11-12,onboarding_complete
U01004,2026-01-11,signup
U01004,2026-01-12,onboarding_complete
U01005,2025-08-24,signup
U01005,2025-08-25,onboarding_complete
U01006,2026-01-17,signup
U01006,2026-01-17,onboarding_complete
U01007,2026-01-04,signup
U01007,2026-01-04,onboarding_complete
U01007,2026-01-08,trial_start
U01007,2026-01-31,subscribe
U01008,2025-11-01,signup
U01008,2025-11-02,onboarding_complete
U01008,2025-11-13,subscribe
U01009,2025-12-13,signup
U01010,2025-11-04,signup
U01011,2025-09-19,signup
U01012,2025-12-26,signup
U01012,2025-12-26,onboarding_complete
U01013,2025-09-15,signup
U01013,2025-09-15,onboarding_complete
U01013,2025-09-24,subscribe
U01014,2025-09-27,signup
U01014,2025-09-28,onboarding_complete
U01015,2025-11-04,signup
U01015,2025-11-04,onboarding_complete
U01016,2026-01-02,signup
U01016,2026-01-03,onboarding_complete
U01017,2025-10-10,signup
U01017,2025-10-10,onboarding_complete
U01017,2025-10-14,trial_start
U01018,2025-10-30,signup
U01018,2025-10-30,onboarding_complete
U01018,2025-10-31,trial_start
U01018,2025-11-07,trial_end_no_sub
U01019,2025-08-08,signup
U01019,2025-08-09,onboarding_complete
U01019,2025-08-11,trial_start
U01019,2025-08-23,trial_end_no_sub
U01020,2025-08-22,signup
U01020,2025-08-22,onboarding_complete
U01021,2025-08-11,signup
U01021,2025-08-11,onboarding_complete
U01021,2025-08-14,trial_start
U01021,2025-08-22,subscribe
U01022,2025-08-14,signup
U01022,2025-08-14,onboarding_complete
U01022,2025-08-15,trial_start
U01022,2025-08-25,trial_end_no_sub
U01023,2026-01-07,signup
U01023,2026-01-08,onboarding_complete
U01024,2026-01-02,signup
U01024,2026-01-03,onboarding_complete
U01025,2025-12-30,signup
U01025,2026-01-08,subscribe
U01026,2025-08-11,signup
U01026,2025-08-12,onboarding_complete
U01027,2025-08-15,signup
U01027,2025-08-16,onboarding_complete
U01027,2025-09-14,subscribe
U01028,2025-09-21,signup
U01029,2025-11-13,signup
U01029,2025-11-14,onboarding_complete
U01029,2025-12-12,subscribe
U01030,2025-10-01,signup
U01030,2025-10-01,onboarding_complete
U01030,2025-10-13,subscribe
U01031,2025-10-29,signup
U01031,2025-10-29,onboarding_complete
U01031,2025-10-30,trial_start
U01032,2025-09-01,signup
U01033,2025-12-13,signup
U01033,2025-12-13,onboarding_complete
U01034,2025-09-27,signup
U01035,2025-08-13,signup
U01035,2025-08-13,onboarding_complete
U01035,2025-08-26,subscribe
U01036,2025-12-15,signup
U01036,2025-12-16,onboarding_complete
U01036,2025-12-26,subscribe
U01037,2026-01-14,signup
U01038,2025-08-03,signup
U01039,2025-10-20,signup
U01039,2025-10-21,onboarding_complete
U01039,2025-10-21,trial_start
U01039,2025-10-27,subscribe
U01040,2025-12-31,signup
U01040,2026-01-01,onboarding_complete
U01040,2026-01-02,trial_start
U01040,2026-01-08,trial_end_no_sub
U01041,2025-12-08,signup
U01041,2025-12-08,onboarding_complete
U01042,2026-01-05,signup
U01042,2026-01-05,onboarding_complete
U01042,2026-01-07,trial_start
U01042,2026-01-21,subscribe
U01043,2025-10-16,signup
U01043,2025-10-16,onboarding_complete
U01043,2025-10-20,trial_start
U01043,2025-11-13,subscribe
U01044,2025-10-08,signup
U01044,2025-10-09,onboarding_complete
U01044,2025-10-18,subscribe
U01045,2025-12-09,signup
U01045,2025-12-10,onboarding_complete
U01045,2025-12-10,trial_start
U01045,2025-12-22,trial_end_no_sub
U01046,2025-08-29,signup
U01046,2025-08-30,onboarding_complete
U01046,2025-09-14,subscribe
U01047,2025-09-14,signup
U01047,2025-09-15,onboarding_complete
U01047,2025-10-14,subscribe
U01048,2025-11-19,signup
U01048,2025-11-20,onboarding_complete
U01048,2025-12-03,subscribe
U01049,2025-12-01,signup
U01049,2025-12-01,onboarding_complete
U01050,2025-08-23,signup
U01051,2025-11-02,signup
U01051,2025-11-03,onboarding_complete
U01052,2025-10-07,signup
U01052,2025-10-07,onboarding_complete
U01052,2025-10-31,subscribe
U01053,2025-11-01,signup
U01053,2025-11-01,onboarding_complete
U01054,2026-01-24,signup
U01054,2026-01-25,onboarding_complete
U01055,2025-08-15,signup
U01055,2025-08-16,onboarding_complete
U01056,2026-01-31,signup
U01057,2025-10-22,signup
U01057,2025-10-22,onboarding_complete
U01058,2025-12-21,signup
U01059,2025-10-18,signup
U01059,2025-10-18,onboarding_complete
U01060,2025-09-27,signup
U01060,2025-09-27,onboarding_complete
U01061,2025-12-20,signup
U01062,2025-12-05,signup
U01062,2025-12-05,onboarding_complete
U01063,2025-08-27,signup
U01064,2025-12-08,signup
U01065,2025-12-17,signup
U01065,2025-12-17,onboarding_complete
U01066,2025-10-11,signup
U01066,2025-10-11,onboarding_complete
U01066,2025-10-12,trial_start
U01066,2025-11-07,subscribe
U01067,2026-01-18,signup
U01067,2026-01-19,onboarding_complete
U01068,2025-11-26,signup
U01069,2025-10-01,signup
U01070,2025-08-02,signup
U01070,2025-08-02,onboarding_complete
U01071,2025-12-03,signup
U01071,2025-12-03,onboarding_complete
U01072,2025-09-08,signup
U01072,2025-09-29,subscribe
U01073,2025-12-18,signup
U01073,2026-01-08,subscribe
U01074,2025-11-05,signup
U01074,2025-11-05,onboarding_complete
U01074,2025-11-09,trial_start
U01074,2025-11-14,trial_end_no_sub
U01075,2025-10-25,signup
U01076,2025-08-31,signup
U01076,2025-08-31,onboarding_complete
U01077,2025-12-09,signup
U01077,2025-12-10,onboarding_complete
U01078,2025-08-31,signup
U01079,2025-10-16,signup
U01079,2025-10-16,onboarding_complete
U01079,2025-10-19,trial_start
U01079,2025-10-25,trial_end_no_sub
U01080,2026-01-01,signup
U01080,2026-01-01,onboarding_complete
U01081,2026-01-17,signup
U01082,2026-01-30,signup
U01083,2026-01-24,signup
U01083,2026-01-25,onboarding_complete
U01084,2025-11-11,signup
U01084,2025-11-11,onboarding_complete
U01084,2025-11-12,trial_start
U01084,2025-11-22,trial_end_no_sub
U01085,2025-09-06,signup
U01085,2025-09-07,onboarding_complete
U01086,2026-01-02,signup
U01086,2026-01-02,onboarding_complete
U01087,2025-12-26,signup
U01088,2026-01-30,signup
U01088,2026-01-31,onboarding_complete
U01089,2025-11-28,signup
U01089,2025-11-28,onboarding_complete
U01090,2025-08-27,signup
U01090,2025-08-27,onboarding_complete
U01091,2025-11-01,signup
U01091,2025-11-01,onboarding_complete
U01092,2025-10-22,signup
U01092,2025-10-22,onboarding_complete
U01093,2026-01-03,signup
U01094,2025-10-12,signup
U01094,2025-10-13,onboarding_complete
U01094,2025-11-04,subscribe
U01095,2025-09-30,signup
U01096,2025-08-15,signup
U01097,2026-01-01,signup
U01097,2026-01-01,onboarding_complete
U01098,2025-12-17,signup
U01099,2025-08-08,signup
U01099,2025-08-08,onboarding_complete
U01099,2025-08-17,subscribe
U01100,2025-10-19,signup
U01100,2025-10-20,onboarding_complete
U01100,2025-10-22,trial_start
U01100,2025-10-27,trial_end_no_sub
U01101,2025-10-28,signup
U01101,2025-10-28,onboarding_complete
U01101,2025-11-03,subscribe
U01102,2025-10-26,signup
U01102,2025-10-27,onboarding_complete
U01103,2026-01-17,signup
U01103,2026-01-17,onboarding_complete
U01104,2025-08-28,signup
U01104,2025-08-29,onboarding_complete
U01105,2025-09-26,signup
U01105,2025-09-27,onboarding_complete
U01106,2025-09-03,signup
U01106,2025-09-04,onboarding_complete
U01106,2025-10-03,subscribe
U01107,2025-09-14,signup
U01107,2025-09-15,onboarding_complete
U01108,2026-01-14,signup
U01108,2026-01-15,onboarding_complete
U01109,2026-01-21,signup
U01109,2026-01-22,onboarding_complete
U01109,2026-01-25,trial_start
U01110,2025-08-09,signup
U01110,2025-08-10,onboarding_complete
U01110,2025-08-10,trial_start
U01110,2025-08-15,subscribe
U01111,2025-11-25,signup
U01111,2025-11-25,onboarding_complete
U01112,2025-09-12,signup
U01112,2025-09-12,onboarding_complete
U01113,2025-09-05,signup
U01113,2025-09-06,onboarding_complete
U01114,2025-09-23,signup
U01114,2025-09-23,onboarding_complete
U01114,2025-09-26,trial_start
U01114,2025-10-08,trial_end_no_sub
U01115,2025-09-05,signup
U01115,2025-09-05,onboarding_complete
U01116,2025-10-30,signup
U01117,2026-01-31,signup
U01118,2025-11-16,signup
U01118,2025-11-17,onboarding_complete
U01119,2025-12-12,signup
U01120,2025-10-30,signup
U01120,2025-10-30,onboarding_complete
U01121,2025-08-03,signup
U01121,2025-08-03,onboarding_complete
U01121,2025-08-08,subscribe
U01122,2025-08-16,signup
U01122,2025-08-17,onboarding_complete
U01123,2025-09-19,signup
U01123,2025-09-20,onboarding_complete
U01124,2025-09-14,signup
U01124,2025-09-14,onboarding_complete
U01124,2025-10-02,subscribe
U01125,2026-01-02,signup
U01126,2026-01-03,signup
U01126,2026-01-03,onboarding_complete
U01127,2026-01-05,signup
U01127,2026-01-05,onboarding_complete
U01127,2026-01-08,trial_start
U01128,2025-11-26,signup
U01128,2025-11-26,onboarding_complete
U01128,2025-11-29,trial_start
U01128,2025-12-10,trial_end_no_sub
U01129,2025-11-11,signup
U01129,2025-11-11,onboarding_complete
U01130,2025-11-28,signup
U01130,2025-11-29,onboarding_complete
U01131,2025-10-14,signup
U01131,2025-10-18,subscribe
U01132,2025-12-02,signup
U01132,2025-12-03,onboarding_complete
U01133,2025-12-25,signup
U01133,2025-12-25,onboarding_complete
U01134,2025-12-19,signup
U01134,2025-12-19,onboarding_complete
U01134,2025-12-21,trial_start
U01134,2025-12-28,trial_end_no_sub
U01135,2025-11-21,signup
U01135,2025-11-22,onboarding_complete
U01136,2025-08-11,signup
U01137,2025-12-12,signup
U01137,2025-12-13,onboarding_complete
U01138,2025-10-07,signup
U01138,2025-10-08,onboarding_complete
U01139,2025-12-15,signup
U01139,2025-12-16,onboarding_complete
U01139,2025-12-24,subscribe
U01140,2025-11-08,signup
U01140,2025-12-01,subscribe
U01141,2026-01-10,signup
U01141,2026-01-10,onboarding_complete
U01141,2026-01-26,subscribe
U01142,2025-10-02,signup
U01142,2025-10-03,onboarding_complete
U01143,2026-01-19,signup
U01143,2026-01-20,onboarding_complete
U01144,2026-01-03,signup
U01144,2026-01-03,onboarding_complete
U01145,2025-09-30,signup
U01145,2025-10-01,onboarding_complete
U01146,2025-10-28,signup
U01146,2025-10-28,onboarding_complete
U01146,2025-11-01,trial_start
U01146,2025-11-26,subscribe
U01147,2025-11-06,signup
U01147,2025-11-06,onboarding_complete
U01147,2025-11-21,subscribe
U01148,2025-12-20,signup
U01148,2025-12-21,onboarding_complete
U01148,2025-12-23,subscribe
U01149,2025-12-05,signup
U01149,2025-12-05,onboarding_complete
U01149,2025-12-07,trial_start
U01149,2025-12-15,trial_end_no_sub
U01150,2026-01-04,signup
U01151,2025-10-08,signup
U01151,2025-10-08,onboarding_complete
U01152,2025-11-01,signup
U01152,2025-11-02,onboarding_complete
U01153,2025-10-19,signup
U01153,2025-10-19,onboarding_complete
U01153,2025-11-13,subscribe
U01154,2026-01-15,signup
U01154,2026-01-15,onboarding_complete
U01154,2026-01-17,trial_start
U01154,2026-01-29,trial_end_no_sub
U01155,2025-09-26,signup
U01155,2025-09-27,onboarding_complete
U01156,2025-11-17,signup
