user_id,event_name,event_date,device,acquisition_channel
U02401,signup,2025-10-19,Web,Paid Search
U02401,email_verified,2025-10-20,Web,Paid Search
U02401,profile_completed,2025-10-21,Web,Paid Search
U02401,trial_started,2025-10-22,Web,Paid Search
U02401,subscription_started,2025-10-26,Web,Paid Search
U02402,signup,2025-11-25,iOS,Paid Search
U02402,email_verified,2025-11-26,iOS,Paid Search
U02402,profile_completed,2025-11-27,iOS,Paid Search
U02402,trial_started,2025-11-28,iOS,Paid Search
U02402,subscription_started,2025-12-02,iOS,Paid Search
U02403,signup,2025-10-19,Android,Referral
U02403,email_verified,2025-10-20,Android,Referral
U02403,profile_completed,2025-10-21,Android,Referral
U02403,trial_started,2025-10-22,Android,Referral
U02403,subscription_started,2025-10-26,Android,Referral
U02404,signup,2025-11-10,Android,Paid Social
U02404,email_verified,2025-11-11,Android,Paid Social
U02405,signup,2025-10-20,Web,Organic
U02405,email_verified,2025-10-21,Web,Organic
U02405,profile_completed,2025-10-22,Web,Organic
U02405,trial_started,2025-10-23,Web,Organic
U02406,signup,2025-11-09,Web,Organic
U02407,signup,2025-10-04,Android,Referral
U02407,email_verified,2025-10-05,Android,Referral
U02408,signup,2025-11-04,iOS,Organic
U02408,email_verified,2025-11-05,iOS,Organic
U02408,profile_completed,2025-11-06,iOS,Organic
U02408,trial_started,2025-11-07,iOS,Organic
U02409,signup,2025-10-02,Web,Organic
U02409,email_verified,2025-10-03,Web,Organic
U02409,profile_completed,2025-10-04,Web,Organic
U02410,signup,2025-10-08,Web,Referral
U02410,email_verified,2025-10-09,Web,Referral
U02411,signup,2025-11-10,Web,Paid Social
U02412,signup,2025-10-17,Web,Paid Search
U02412,email_verified,2025-10-18,Web,Paid Search
U02412,profile_completed,2025-10-19,Web,Paid Search
U02412,trial_started,2025-10-20,Web,Paid Search
U02413,signup,2025-11-19,iOS,Organic
U02414,signup,2025-10-05,Web,Organic
U02414,email_verified,2025-10-06,Web,Organic
U02414,profile_completed,2025-10-07,Web,Organic
U02414,trial_started,2025-10-08,Web,Organic
U02415,signup,2025-10-12,Web,Organic
U02415,email_verified,2025-10-13,Web,Organic
U02415,profile_completed,2025-10-14,Web,Organic
U02415,trial_started,2025-10-15,Web,Organic
U02416,signup,2025-11-26,iOS,Organic
U02416,email_verified,2025-11-27,iOS,Organic
U02417,signup,2025-11-07,iOS,Organic
U02418,signup,2025-11-27,Web,Paid Search
U02419,signup,2025-10-21,iOS,Organic
U02420,signup,2025-11-17,iOS,Organic
U02420,email_verified,2025-11-18,iOS,Organic
U02420,profile_completed,2025-11-19,iOS,Organic
U02421,signup,2025-10-12,Web,Organic
U02421,email_verified,2025-10-13,Web,Organic
U02422,signup,2025-10-26,Web,Organic
U02422,email_verified,2025-10-27,Web,Organic
U02423,signup,2025-10-20,Web,Paid Search
U02424,signup,2025-11-19,iOS,Organic
U02424,email_verified,2025-11-20,iOS,Organic
U02424,profile_completed,2025-11-21,iOS,Organic
U02424,trial_started,2025-11-22,iOS,Organic
U02425,signup,2025-11-16,Web,Organic
U02426,signup,2025-11-04,iOS,Paid Search
U02426,email_verified,2025-11-05,iOS,Paid Search
U02426,profile_completed,2025-11-06,iOS,Paid Search
U02426,trial_started,2025-11-07,iOS,Paid Search
U02426,subscription_started,2025-11-11,iOS,Paid Search
U02427,signup,2025-10-25,iOS,Paid Search
U02427,email_verified,2025-10-26,iOS,Paid Search
U02427,profile_completed,2025-10-27,iOS,Paid Search
U02428,signup,2025-10-01,iOS,Paid Search
U02428,email_verified,2025-10-02,iOS,Paid Search
U02428,profile_completed,2025-10-03,iOS,Paid Search
U02428,trial_started,2025-10-04,iOS,Paid Search
U02428,subscription_started,2025-10-08,iOS,Paid Search
U02429,signup,2025-10-16,Android,Paid Social
U02429,email_verified,2025-10-17,Android,Paid Social
U02429,profile_completed,2025-10-18,Android,Paid Social
U02429,trial_started,2025-10-19,Android,Paid Social
U02430,signup,2025-10-05,iOS,Paid Social
U02430,email_verified,2025-10-06,iOS,Paid Social
U02430,profile_completed,2025-10-07,iOS,Paid Social
U02431,signup,2025-10-20,Web,Paid Search
U02432,signup,2025-11-29,iOS,Paid Search
U02432,email_verified,2025-11-30,iOS,Paid Search
U02433,signup,2025-10-05,Web,Organic
U02433,email_verified,2025-10-06,Web,Organic
U02433,profile_completed,2025-10-07,Web,Organic
U02434,signup,2025-11-14,iOS,Referral
U02434,email_verified,2025-11-15,iOS,Referral
U02434,profile_completed,2025-11-16,iOS,Referral
U02434,trial_started,2025-11-17,iOS,Referral
U02434,subscription_started,2025-11-21,iOS,Referral
U02435,signup,2025-10-11,Web,Organic
U02435,email_verified,2025-10-12,Web,Organic
U02435,profile_completed,2025-10-13,Web,Organic
U02436,signup,2025-11-23,Web,Paid Search
U02436,email_verified,2025-11-24,Web,Paid Search
U02436,profile_completed,2025-11-25,Web,Paid Search
U02437,signup,2025-11-13,Web,Referral
U02437,email_verified,2025-11-14,Web,Referral
U02437,profile_completed,2025-11-15,Web,Referral
U02437,trial_started,2025-11-16,Web,Referral
U02437,subscription_started,2025-11-20,Web,Referral
U02438,signup,2025-10-10,Web,Paid Search
U02438,email_verified,2025-10-11,Web,Paid Search
U02438,profile_completed,2025-10-12,Web,Paid Search
U02438,trial_started,2025-10-13,Web,Paid Search
U02438,subscription_started,2025-10-17,Web,Paid Search
U02439,signup,2025-10-20,iOS,Paid Social
U02439,email_verified,2025-10-21,iOS,Paid Social
U02439,profile_completed,2025-10-22,iOS,Paid Social
U02439,trial_started,2025-10-23,iOS,Paid Social
U02440,signup,2025-11-06,Web,Organic
U02441,signup,2025-10-31,Web,Paid Search
U02442,signup,2025-11-20,Web,Organic
U02442,email_verified,2025-11-21,Web,Organic
U02443,signup,2025-11-06,Web,Paid Search
U02443,email_verified,2025-11-07,Web,Paid Search
U02444,signup,2025-10-23,iOS,Paid Social
U02444,email_verified,2025-10-24,iOS,Paid Social
U02445,signup,2025-11-27,Web,Paid Social
U02445,email_verified,2025-11-28,Web,Paid Social
U02446,signup,2025-11-28,Web,Paid Search
U02447,signup,2025-10-31,Web,Organic
U02447,email_verified,2025-11-01,Web,Organic
U02447,profile_completed,2025-11-02,Web,Organic
U02447,trial_started,2025-11-03,Web,Organic
U02448,signup,2025-11-17,Web,Organic
U02449,signup,2025-10-03,iOS,Paid Social
U02449,email_verified,2025-10-04,iOS,Paid Social
U02449,profile_completed,2025-10-05,iOS,Paid Social
U02450,signup,2025-10-29,iOS,Paid Search
U02451,signup,2025-10-26,iOS,Organic
U02451,email_verified,2025-10-27,iOS,Organic
U02451,profile_completed,2025-10-28,iOS,Organic
U02451,trial_started,2025-10-29,iOS,Organic
U02452,signup,2025-11-02,iOS,Paid Social
U02452,email_verified,2025-11-03,iOS,Paid Social
U02452,profile_completed,2025-11-04,iOS,Paid Social
U02452,trial_started,2025-11-05,iOS,Paid Social
U02452,subscription_started,2025-11-09,iOS,Paid Social
U02453,signup,2025-10-17,Android,Paid Search
U02453,email_verified,2025-10-18,Android,Paid Search
U02454,signup,2025-10-03,iOS,Organic
U02454,email_verified,2025-10-04,iOS,Organic
U02454,profile_completed,2025-10-05,iOS,Organic
U02454,trial_started,2025-10-06,iOS,Organic
U02455,signup,2025-11-21,iOS,Organic
U02455,email_verified,2025-11-22,iOS,Organic
U02456,signup,2025-10-09,iOS,Paid Search
U02457,signup,2025-11-23,Web,Organic
U02457,email_verified,2025-11-24,Web,Organic
U02457,profile_completed,2025-11-25,Web,Organic
U02457,trial_started,2025-11-26,Web,Organic
U02457,subscription_started,2025-11-30,Web,Organic
U02458,signup,2025-11-01,Web,Organic
U02458,email_verified,2025-11-02,Web,Organic
U02458,profile_completed,2025-11-03,Web,Organic
U02459,signup,2025-10-29,Web,Paid Social
U02459,email_verified,2025-10-30,Web,Paid Social
U02460,signup,2025-10-04,iOS,Referral
U02461,signup,2025-10-21,Android,Organic
U02461,email_verified,2025-10-22,Android,Organic
U02461,profile_completed,2025-10-23,Android,Organic
U02462,signup,2025-11-26,Android,Organic
U02462,email_verified,2025-11-27,Android,Organic
U02462,profile_completed,2025-11-28,Android,Organic
U02463,signup,2025-10-25,Android,Paid Social
U02463,email_verified,2025-10-26,Android,Paid Social
U02463,profile_completed,2025-10-27,Android,Paid Social
U02464,signup,2025-10-08,Web,Paid Search
U02464,email_verified,2025-10-09,Web,Paid Search
U02464,profile_completed,2025-10-10,Web,Paid Search
U02465,signup,2025-10-29,Web,Paid Social
U02465,email_verified,2025-10-30,Web,Paid Social
U02465,profile_completed,2025-10-31,Web,Paid Social
U02465,trial_started,2025-11-01,Web,Paid Social
U02465,subscription_started,2025-11-05,Web,Paid Social
U02466,signup,2025-10-02,iOS,Organic
U02467,signup,2025-10-21,Web,Paid Social
U02467,email_verified,2025-10-22,Web,Paid Social
U02467,profile_completed,2025-10-23,Web,Paid Social
U02467,trial_started,2025-10-24,Web,Paid Social
U02468,signup,2025-10-17,Android,Organic
U02469,signup,2025-11-15,iOS,Organic
U02469,email_verified,2025-11-16,iOS,Organic
U02470,signup,2025-11-29,Web,Referral
U02471,signup,2025-11-14,iOS,Paid Search
U02472,signup,2025-11-26,Android,Organic
U02472,email_verified,2025-11-27,Android,Organic
U02473,signup,2025-11-04,Web,Organic
U02474,signup,2025-11-28,Web,Paid Social
U02474,email_verified,2025-11-29,Web,Paid Social
U02474,profile_completed,2025-11-30,Web,Paid Social
U02474,trial_started,2025-12-01,Web,Paid Social
U02475,signup,2025-11-23,Web,Organic
U02475,email_verified,2025-11-24,Web,Organic
U02475,profile_completed,2025-11-25,Web,Organic
U02476,signup,2025-10-25,iOS,Organic
U02476,email_verified,2025-10-26,iOS,Organic
U02476,profile_completed,2025-10-27,iOS,Organic
U02476,trial_started,2025-10-28,iOS,Organic
U02476,subscription_started,2025-11-01,iOS,Organic
U02477,signup,2025-10-26,iOS,Paid Social
U02478,signup,2025-10-11,iOS,Organic
U02478,email_verified,2025-10-12,iOS,Organic
U02478,profile_completed,2025-10-13,iOS,Organic
U02479,signup,2025-11-20,Android,Referral
U02479,email_verified,2025-11-21,Android,Referral
U02479,profile_completed,2025-11-22,Android,Referral
U02480,signup,2025-10-06,iOS,Paid Search
U02480,email_verified,2025-10-07,iOS,Paid Search
U02481,signup,2025-10-30,Web,Paid Search
U02481,email_verified,2025-10-31,Web,Paid Search
U02482,signup,2025-10-31,Web,Organic
U02483,signup,2025-10-05,Android,Paid Social
U02483,email_verified,2025-10-06,Android,Paid Social
U02484,signup,2025-10-08,Web,Paid Social
U02484,email_verified,2025-10-09,Web,Paid Social
U02484,profile_completed,2025-10-10,Web,Paid Social
U02485,signup,2025-11-01,Web,Paid Search
U02486,signup,2025-10-01,iOS,Paid Search
U02486,email_verified,2025-10-02,iOS,Paid Search
U02486,profile_completed,2025-10-03,iOS,Paid Search
U02487,signup,2025-10-22,iOS,Paid Search
U02487,email_verified,2025-10-23,iOS,Paid Search
U02487,profile_completed,2025-10-24,iOS,Paid Search
U02487,trial_started,2025-10-25,iOS,Paid Search
U02487,subscription_started,2025-10-29,iOS,Paid Search
U02488,signup,2025-10-21,Android,Paid Social
U02488,email_verified,2025-10-22,Android,Paid Social
U02488,profile_completed,2025-10-23,Android,Paid Social
U02489,signup,2025-10-01,Web,Organic
U02490,signup,2025-10-19,Web,Referral
U02490,email_verified,2025-10-20,Web,Referral
U02490,profile_completed,2025-10-21,Web,Referral
U02491,signup,2025-10-07,Web,Paid Search
U02491,email_verified,2025-10-08,Web,Paid Search
U02492,signup,2025-10-07,Android,Paid Search
U02492,email_verified,2025-10-08,Android,Paid Search
U02492,profile_completed,2025-10-09,Android,Paid Search
U02492,trial_started,2025-10-10,Android,Paid Search
U02493,signup,2025-11-23,iOS,Paid Social
U02494,signup,2025-11-23,Web,Organic
U02494,email_verified,2025-11-24,Web,Organic
U02495,signup,2025-11-05,iOS,Organic
U02495,email_verified,2025-11-06,iOS,Organic
U02495,profile_completed,2025-11-07,iOS,Organic
U02495,trial_started,2025-11-08,iOS,Organic
U02496,signup,2025-11-28,Android,Paid Search
U02496,email_verified,2025-11-29,Android,Paid Search
U02496,profile_completed,2025-11-30,Android,Paid Search
U02496,trial_started,2025-12-01,Android,Paid Search
U02496,subscription_started,2025-12-05,Android,Paid Search
U02497,signup,2025-11-15,Android,Referral
U02498,signup,2025-11-27,Web,Organic
U02498,email_verified,2025-11-28,Web,Organic
U02498,profile_completed,2025-11-29,Web,Organic
U02498,trial_started,2025-11-30,Web,Organic
U02499,signup,2025-10-03,Web,Paid Search
U02499,email_verified,2025-10-04,Web,Paid Search
U02500,signup,2025-11-18,Web,Paid Search
U02500,email_verified,2025-11-19,Web,Paid Search
U02500,profile_completed,2025-11-20,Web,Paid Search
U02500,trial_started,2025-11-21,Web,Paid Search
U02501,signup,2025-11-22,Web,Referral
U02501,email_verified,2025-11-23,Web,Referral
U02501,profile_completed,2025-11-24,Web,Referral
U02501,trial_started,2025-11-25,Web,Referral
U02502,signup,2025-11-12,iOS,Organic
U02502,email_verified,2025-11-13,iOS,Organic
U02502,profile_completed,2025-11-14,iOS,Organic
U02503,signup,2025-11-24,iOS,Paid Search
U02504,signup,2025-10-26,Android,Referral
U02504,email_verified,2025-10-27,Android,Referral
U02504,profile_completed,2025-10-28,Android,Referral
U02505,signup,2025-10-03,Web,Organic
U02506,signup,2025-11-26,Web,Organic
U02506,email_verified,2025-11-27,Web,Organic
U02506,profile_completed,2025-11-28,Web,Organic
U02507,signup,2025-10-12,Web,Paid Search
U02507,email_verified,2025-10-13,Web,Paid Search
U02507,profile_completed,2025-10-14,Web,Paid Search
U02507,trial_started,2025-10-15,Web,Paid Search
U02508,signup,2025-10-09,Android,Paid Social
U02508,email_verified,2025-10-10,Android,Paid Social
U02508,profile_completed,2025-10-11,Android,Paid Social
U02508,trial_started,2025-10-12,Android,Paid Social
U02508,subscription_started,2025-10-16,Android,Paid Social
U02509,signup,2025-11-12,Android,Paid Social
U02509,email_verified,2025-11-13,Android,Paid Social
U02509,profile_completed,2025-11-14,Android,Paid Social
U02510,signup,2025-11-21,Web,Paid Search
U02510,email_verified,2025-11-22,Web,Paid Search
U02511,signup,2025-11-06,Android,Organic
U02511,email_verified,2025-11-07,Android,Organic
U02512,signup,2025-11-08,Web,Referral
U02512,email_verified,2025-11-09,Web,Referral
U02512,profile_completed,2025-11-10,Web,Referral
U02513,signup,2025-10-25,iOS,Paid Social
U02513,email_verified,2025-10-26,iOS,Paid Social
U02513,profile_completed,2025-10-27,iOS,Paid Social
U02513,trial_started,2025-10-28,iOS,Paid Social
U02514,signup,2025-10-31,Web,Paid Social
U02514,email_verified,2025-11-01,Web,Paid Social
U02514,profile_completed,2025-11-02,Web,Paid Social
U02514,trial_started,2025-11-03,Web,Paid Social
U02515,signup,2025-10-02,Web,Paid Search
U02515,email_verified,2025-10-03,Web,Paid Search
U02515,profile_completed,2025-10-04,Web,Paid Search
U02515,trial_started,2025-10-05,Web,Paid Search
U02515,subscription_started,2025-10-09,Web,Paid Search
U02516,signup,2025-10-17,Web,Organic
U02516,email_verified,2025-10-18,Web,Organic
U02517,signup,2025-10-28,iOS,Organic
U02517,email_verified,2025-10-29,iOS,Organic
U02517,profile_completed,2025-10-30,iOS,Organic
U02517,trial_started,2025-10-31,iOS,Organic
U02517,subscription_started,2025-11-04,iOS,Organic
U02518,signup,2025-11-16,Web,Organic
U02519,signup,2025-11-13,iOS,Organic
U02519,email_verified,2025-11-14,iOS,Organic
U02519,profile_completed,2025-11-15,iOS,Organic
U02519,trial_started,2025-11-16,iOS,Organic
U02520,signup,2025-11-07,Web,Paid Search
U02520,email_verified,2025-11-08,Web,Paid Search
U02520,profile_completed,2025-11-09,Web,Paid Search
U02520,trial_started,2025-11-10,Web,Paid Search
U02520,subscription_started,2025-11-14,Web,Paid Search
U02521,signup,2025-10-23,Web,Paid Social
U02521,email_verified,2025-10-24,Web,Paid Social
U02522,signup,2025-11-01,Web,Organic
U02522,email_verified,2025-11-02,Web,Organic
U02522,profile_completed,2025-11-03,Web,Organic
U02522,trial_started,2025-11-04,Web,Organic
U02523,signup,2025-11-08,iOS,Referral
U02523,email_verified,2025-11-09,iOS,Referral
U02523,profile_completed,2025-11-10,iOS,Referral
U02524,signup,2025-11-14,Android,Organic
U02524,email_verified,2025-11-15,Android,Organic
U02524,profile_completed,2025-11-16,Android,Organic
U02525,signup,2025-10-31,Web,Organic
U02525,email_verified,2025-11-01,Web,Organic
U02525,profile_completed,2025-11-02,Web,Organic
U02525,trial_started,2025-11-03,Web,Organic
U02526,signup,2025-11-21,Web,Referral
U02527,signup,2025-11-04,Web,Organic
U02528,signup,2025-11-04,iOS,Organic
U02529,signup,2025-11-11,Android,Organic
U02530,signup,2025-11-08,Web,Organic
U02530,email_verified,2025-11-09,Web,Organic
U02531,signup,2025-11-27,Android,Organic
U02532,signup,2025-11-17,Android,Paid Search
U02532,email_verified,2025-11-18,Android,Paid Search
U02532,profile_completed,2025-11-19,Android,Paid Search
U02533,signup,2025-10-21,iOS,Organic
U02533,email_verified,2025-10-22,iOS,Organic
U02534,signup,2025-10-20,Android,Organic
U02535,signup,2025-11-12,iOS,Paid Social
U02535,email_verified,2025-11-13,iOS,Paid Social
U02535,profile_completed,2025-11-14,iOS,Paid Social
U02535,trial_started,2025-11-15,iOS,Paid Social
U02535,subscription_started,2025-11-19,iOS,Paid Social
U02536,signup,2025-10-23,Web,Paid Social
U02536,email_verified,2025-10-24,Web,Paid Social
U02536,profile_completed,2025-10-25,Web,Paid Social
U02536,trial_started,2025-10-26,Web,Paid Social
U02537,signup,2025-10-17,Web,Organic
U02538,signup,2025-11-02,Web,Paid Social
U02538,email_verified,2025-11-03,Web,Paid Social
U02538,profile_completed,2025-11-04,Web,Paid Social
U02539,signup,2025-10-12,Web,Organic
U02539,email_verified,2025-10-13,Web,Organic
U02539,profile_completed,2025-10-14,Web,Organic
U02539,trial_started,2025-10-15,Web,Organic
U02540,signup,2025-11-09,iOS,Referral
U02541,signup,2025-11-13,iOS,Organic
U02541,email_verified,2025-11-14,iOS,Organic
U02541,profile_completed,2025-11-15,iOS,Organic
U02541,trial_started,2025-11-16,iOS,Organic
U02542,signup,2025-10-13,Web,Organic
U02542,email_verified,2025-10-14,Web,Organic
U02543,signup,2025-10-15,Web,Paid Search
U02543,email_verified,2025-10-16,Web,Paid Search
U02543,profile_completed,2025-10-17,Web,Paid Search
U02543,trial_started,2025-10-18,Web,Paid Search
U02543,subscription_started,2025-10-22,Web,Paid Search
U02544,signup,2025-11-27,iOS,Paid Social
U02544,email_verified,2025-11-28,iOS,Paid Social
U02545,signup,2025-11-11,iOS,Paid Social
U02545,email_verified,2025-11-12,iOS,Paid Social
U02545,profile_completed,2025-11-13,iOS,Paid Social
U02545,trial_started,2025-11-14,iOS,Paid Social
U02545,subscription_started,2025-11-18,iOS,Paid Social
U02546,signup,2025-10-14,Android,Paid Social
U02546,email_verified,2025-10-15,Android,Paid Social
U02546,profile_completed,2025-10-16,Android,Paid Social
U02546,trial_started,2025-10-17,Android,Paid Social
U02547,signup,2025-10-28,iOS,Paid Search
U02547,email_verified,2025-10-29,iOS,Paid Search
U02548,signup,2025-11-25,Android,Paid Social
U02549,signup,2025-10-29,Web,Referral
U02549,email_verified,2025-10-30,Web,Referral
U02549,profile_completed,2025-10-31,Web,Referral
U02549,trial_started,2025-11-01,Web,Referral
U02549,subscription_started,2025-11-05,Web,Referral
U02550,signup,2025-11-11,iOS,Paid Social
U02551,signup,2025-11-14,Web,Paid Social
U02551,email_verified,2025-11-15,Web,Paid Social
U02551,profile_completed,2025-11-16,Web,Paid Social
U02551,trial_started,2025-11-17,Web,Paid Social
U02551,subscription_started,2025-11-21,Web,Paid Social
U02552,signup,2025-10-13,Web,Paid Search
U02552,email_verified,2025-10-14,Web,Paid Search
U02552,profile_completed,2025-10-15,Web,Paid Search
U02553,signup,2025-10-07,iOS,Referral
U02553,email_verified,2025-10-08,iOS,Referral
U02553,profile_completed,2025-10-09,iOS,Referral
U02553,trial_started,2025-10-10,iOS,Referral
U02553,subscription_started,2025-10-14,iOS,Referral
U02554,signup,2025-10-18,Web,Organic
U02554,email_verified,2025-10-19,Web,Organic
U02555,signup,2025-10-08,Android,Organic
U02555,email_verified,2025-10-09,Android,Organic
U02555,profile_completed,2025-10-10,Android,Organic
U02556,signup,2025-11-14,Android,Referral
U02557,signup,2025-10-13,Web,Paid Search
U02557,email_verified,2025-10-14,Web,Paid Search
U02557,profile_completed,2025-10-15,Web,Paid Search
U02557,trial_started,2025-10-16,Web,Paid Search
U02557,subscription_started,2025-10-20,Web,Paid Search
U02558,signup,2025-11-26,iOS,Referral
U02558,email_verified,2025-11-27,iOS,Referral
U02558,profile_completed,2025-11-28,iOS,Referral
U02559,signup,2025-10-17,Android,Organic
U02559,email_verified,2025-10-18,Android,Organic
U02559,profile_completed,2025-10-19,Android,Organic
U02559,trial_started,2025-10-20,Android,Organic
U02559,subscription_started,2025-10-24,Android,Organic
U02560,signup,2025-10-04,Web,Referral
U02560,email_verified,2025-10-05,Web,Referral
U02560,profile_completed,2025-10-06,Web,Referral
U02561,signup,2025-11-14,Web,Paid Search
U02561,email_verified,2025-11-15,Web,Paid Search
U02562,signup,2025-10-18,Web,Paid Search
U02562,email_verified,2025-10-19,Web,Paid Search
U02562,profile_completed,2025-10-20,Web,Paid Search
U02562,trial_started,2025-10-21,Web,Paid Search
U02563,signup,2025-10-05,Web,Paid Social
U02563,email_verified,2025-10-06,Web,Paid Social
U02563,profile_completed,2025-10-07,Web,Paid Social
U02564,signup,2025-10-09,Web,Organic
U02564,email_verified,2025-10-10,Web,Organic
U02564,profile_completed,2025-10-11,Web,Organic
U02564,trial_started,2025-10-12,Web,Organic
U02565,signup,2025-11-07,Web,Referral
U02566,signup,2025-11-07,Web,Organic
U02566,email_verified,2025-11-08,Web,Organic
U02566,profile_completed,2025-11-09,Web,Organic
U02566,trial_started,2025-11-10,Web,Organic
U02567,signup,2025-10-03,Android,Paid Search
U02567,email_verified,2025-10-04,Android,Paid Search
U02567,profile_completed,2025-10-05,Android,Paid Search
U02567,trial_started,2025-10-06,Android,Paid Search
U02567,subscription_started,2025-10-10,Android,Paid Search
U02568,signup,2025-11-16,Web,Paid Search
U02569,signup,2025-11-24,iOS,Paid Social
U02570,signup,2025-10-09,Web,Organic
U02570,email_verified,2025-10-10,Web,Organic
U02571,signup,2025-11-21,Web,Paid Search
U02571,email_verified,2025-11-22,Web,Paid Search
U02572,signup,2025-10-21,iOS,Paid Search
U02573,signup,2025-10-28,iOS,Paid Social
U02573,email_verified,2025-10-29,iOS,Paid Social
U02573,profile_completed,2025-10-30,iOS,Paid Social
U02573,trial_started,2025-10-31,iOS,Paid Social
U02573,subscription_started,2025-11-04,iOS,Paid Social
U02574,signup,2025-11-22,Web,Paid Social
U02574,email_verified,2025-11-23,Web,Paid Social
U02575,signup,2025-11-09,Web,Paid Search
U02575,email_verified,2025-11-10,Web,Paid Search
U02575,profile_completed,2025-11-11,Web,Paid Search
U02575,trial_started,2025-11-12,Web,Paid Search
U02576,signup,2025-11-15,Android,Paid Search
U02576,email_verified,2025-11-16,Android,Paid Search
U02577,signup,2025-11-23,iOS,Paid Search
U02577,email_verified,2025-11-24,iOS,Paid Search
U02577,profile_completed,2025-11-25,iOS,Paid Search
U02577,trial_started,2025-11-26,iOS,Paid Search
U02578,signup,2025-11-12,Web,Referral
U02578,email_verified,2025-11-13,Web,Referral
U02578,profile_completed,2025-11-14,Web,Referral
U02578,trial_started,2025-11-15,Web,Referral
U02578,subscription_started,2025-11-19,Web,Referral
U02579,signup,2025-11-21,Web,Organic
U02579,email_verified,2025-11-22,Web,Organic
U02579,profile_completed,2025-11-23,Web,Organic
U02579,trial_started,2025-11-24,Web,Organic
U02579,subscription_started,2025-11-28,Web,Organic
U02580,signup,2025-11-04,Web,Organic
U02580,email_verified,2025-11-05,Web,Organic
U02581,signup,2025-11-29,Android,Paid Social
U02581,email_verified,2025-11-30,Android,Paid Social
U02582,signup,2025-10-03,Web,Paid Search
U02582,email_verified,2025-10-04,Web,Paid Search
U02582,profile_completed,2025-10-05,Web,Paid Search
U02583,signup,2025-11-28,Web,Paid Social
U02583,email_verified,2025-11-29,Web,Paid Social
U02583,profile_completed,2025-11-30,Web,Paid Social
U02583,trial_started,2025-12-01,Web,Paid Social
U02584,signup,2025-10-13,Android,Paid Social
U02584,email_verified,2025-10-14,Android,Paid Social
U02584,profile_completed,2025-10-15,Android,Paid Social
U02584,trial_started,2025-10-16,Android,Paid Social
U02585,signup,2025-10-26,Web,Paid Search
U02585,email_verified,2025-10-27,Web,Paid Search
U02585,profile_completed,2025-10-28,Web,Paid Search
U02586,signup,2025-11-11,Web,Paid Social
U02586,email_verified,2025-11-12,Web,Paid Social
U02586,profile_completed,2025-11-13,Web,Paid Social
U02586,trial_started,2025-11-14,Web,Paid Social
U02587,signup,2025-11-15,Android,Paid Search
U02587,email_verified,2025-11-16,Android,Paid Search
U02587,profile_completed,2025-11-17,Android,Paid Search
U02587,trial_started,2025-11-18,Android,Paid Search
U02587,subscription_started,2025-11-22,Android,Paid Search
U02588,signup,2025-10-21,Web,Paid Search
U02588,email_verified,2025-10-22,Web,Paid Search
U02588,profile_completed,2025-10-23,Web,Paid Search
U02588,trial_started,2025-10-24,Web,Paid Search
U02588,subscription_started,2025-10-28,Web,Paid Search
U02589,signup,2025-11-14,Web,Paid Search
U02589,email_verified,2025-11-15,Web,Paid Search
U02589,profile_completed,2025-11-16,Web,Paid Search
U02589,trial_started,2025-11-17,Web,Paid Search
U02590,signup,2025-11-11,Android,Organic
U02590,email_verified,2025-11-12,Android,Organic
U02590,profile_completed,2025-11-13,Android,Organic
U02590,trial_started,2025-11-14,Android,Organic
U02590,subscription_started,2025-11-18,Android,Organic
U02591,signup,2025-10-07,Android,Organic
U02591,email_verified,2025-10-08,Android,Organic
U02591,profile_completed,2025-10-09,Android,Organic
U02591,trial_started,2025-10-10,Android,Organic
U02592,signup,2025-11-10,Android,Paid Social
U02592,email_verified,2025-11-11,Android,Paid Social
U02592,profile_completed,2025-11-12,Android,Paid Social
U02593,signup,2025-10-08,Web,Organic
U02594,signup,2025-11-03,Android,Paid Search
U02594,email_verified,2025-11-04,Android,Paid Search
U02594,profile_completed,2025-11-05,Android,Paid Search
U02594,trial_started,2025-11-06,Android,Paid Search
U02595,signup,2025-11-21,Web,Paid Social
U02595,email_verified,2025-11-22,Web,Paid Social
U02595,profile_completed,2025-11-23,Web,Paid Social
U02596,signup,2025-10-11,Web,Paid Social
U02596,email_verified,2025-10-12,Web,Paid Social
U02596,profile_completed,2025-10-13,Web,Paid Social
U02596,trial_started,2025-10-14,Web,Paid Social
U02596,subscription_started,2025-10-18,Web,Paid Social
U02597,signup,2025-10-13,Web,Organic
U02597,email_verified,2025-10-14,Web,Organic
U02598,signup,2025-11-24,Web,Paid Search
U02599,signup,2025-10-18,Web,Organic
U02600,signup,2025-10-23,Web,Paid Social
U02601,signup,2025-11-03,iOS,Paid Social
U02601,email_verified,2025-11-04,iOS,Paid Social
U02602,signup,2025-11-28,Web,Paid Search
U02603,signup,2025-11-22,Android,Paid Social
U02603,email_verified,2025-11-23,Android,Paid Social
U02603,profile_completed,2025-11-24,Android,Paid Social
U02603,trial_started,2025-11-25,Android,Paid Social
U02604,signup,2025-10-09,Android,Paid Social
U02604,email_verified,2025-10-10,Android,Paid Social
U02604,profile_completed,2025-10-11,Android,Paid Social
U02604,trial_started,2025-10-12,Android,Paid Social
U02604,subscription_started,2025-10-16,Android,Paid Social
U02605,signup,2025-10-04,Android,Paid Search
U02605,email_verified,2025-10-05,Android,Paid Search
U02605,profile_completed,2025-10-06,Android,Paid Search
